"","V1","trialid","ppid","block","maxyr","onsettime","dn","ttlc.failure","rt","disengage_trialtime","world_x_disengaged","world_z_disengaged","world_x_onset","world_z_onset","peak_swa","peak_sr","disengaged","early.disengagement","ttlc.takeover","X","steeringbias_disengaged","failure.point","remove"
"133",316,"12_3_6_5_D",12,3,6,5,"D",2,0.73333333333333,5.73333333333333,1.72395014762878,46.4253387451172,0.980526208877564,40.6026992797852,61.0199975967407,1.98000133037566,1,FALSE,1.26666666666667,318,-4.76222783433009,"Bend entry",FALSE
"134",317,"12_3_6_5_N",12,3,6,5,"N",2,0.81666666666667,5.81666666666667,1.78414189815521,46.5751533508301,0.959503769874573,40.0894012451172,67.3200023174286,2.07000017166137,1,FALSE,1.18333333333333,319,-4.76277026831452,"Bend entry",FALSE
"135",318,"12_3_6_8_D",12,3,6,8,"D",1.9,1.16666666666667,9.16666666666667,11.1690454483032,71.7297821044922,7.24972057342529,63.2548065185547,60.3900003433228,2.78999894857407,1,FALSE,0.73333333333333,320,-9.82389137987647,"Bend apex",FALSE
"136",319,"12_3_6_8_N",12,3,6,8,"N",1.9,0.71666666666667,8.71666666666667,9.65377712249756,68.4248046875,7.24741172790527,63.2206916809082,77.6699978113174,3.24000120162964,1,FALSE,1.18333333333333,321,-8.92656944473063,"Bend apex",FALSE
"137",322,"12_4_13_5_D",12,4,13,5,"D",1.38,0.516667,5.516667,3.076159,43.94759,1.999409,39.95243,90,3.869998,1,FALSE,0.863333,324,-8.34927093347791,"Bend entry",FALSE
"138",323,"12_4_13_5_N",12,4,13,5,"N",1.38,0.65,5.65,3.354313,44.99438,1.999944,39.96983,90,4.050002,1,FALSE,0.73,325,-8.8207252744941,"Bend entry",FALSE
"139",333,"12_4_6_11_D",12,4,6,11,"D",2.57,0.9333333333333,11.9333333333333,25.2214183807373,88.8109741210938,20.2713928222656,83.2157745361328,54.2699986696243,3.24000120162965,1,FALSE,1.6366666666667,335,-11.8013007926224,"Bend exit",FALSE
"140",334,"12_4_6_11_N",12,4,6,11,"N",2.57,1.1666666666667,12.1666666666667,26.4404754638672,90.3623275756836,20.2761840820312,83.3492431640625,63.8099992275238,3.50999772548676,1,FALSE,1.4033333333333,336,-12.1297402130238,"Bend exit",FALSE
"141",335,"12_4_6_5_D",12,4,6,5,"D",2,1,6,1.97188878059387,48.0695457458496,0.961754322052002,40.1290016174316,62.820001244545,3.14999967813492,1,FALSE,1,337,-5.16525378621805,"Bend entry",FALSE
"142",336,"12_4_6_5_N",12,4,6,5,"N",2,0.58333333333333,5.58333333333333,1.55763137340546,44.9020614624023,0.966906726360321,40.2625770568848,64.6199995279312,4.22999918460846,1,FALSE,1.41666666666667,338,-4.35836683994904,"Bend entry",FALSE
"143",337,"12_4_6_8_D",12,4,6,8,"D",1.9,1.13333333333333,9.13333333333333,11.0494203567505,71.378791809082,7.24277639389038,63.1452293395996,64.6199995279312,2.25000321865082,1,FALSE,0.766666666666671,339,-9.69090709415477,"Bend apex",FALSE
"144",338,"12_4_6_8_N",12,4,6,8,"N",1.9,0.9,8.9,10.2743291854858,69.8091888427734,7.25044679641724,63.2706909179688,84.1500002145767,3.0599981546402,1,FALSE,1,340,-9.29792447671967,"Bend apex",FALSE
"145",341,"13_1_13_11_D",13,1,13,11,"D",1.63,0.699999999999999,11.7,42.69764,67.18763,37.09634,67.21318,70.02,2.07,1,FALSE,0.930000000000001,343,-16.1598752308836,"Bend exit",FALSE
"146",342,"13_1_13_11_N",13,1,13,11,"N",1.63,0.93333,11.93333,44.56508,67.18777,37.09647,67.22198,90,5.490004,1,FALSE,0.69667,344,-16.3221438418208,"Bend exit",FALSE
"147",343,"13_1_13_5_D",13,1,13,5,"D",1.38,0.566667,5.566667,3.17907,44.41338,1.998767,40.03406,90,5.940004,1,FALSE,0.813333,345,-8.57235940753066,"Bend entry",FALSE
"148",344,"13_1_13_5_N",13,1,13,5,"N",1.38,0.516667,5.516667,3.075502,43.94956,1.999573,39.9574,90,5.579998,1,FALSE,0.863333,346,-8.3510406716798,"Bend entry",FALSE
"149",345,"13_1_13_8_D",13,1,13,8,"D",1.3,0.550000000000001,8.55,18.25572,62.44576,14.8004,59.71985,90,3.870004,1,FALSE,0.749999999999999,347,-14.7287237616799,"Bend apex",FALSE
"150",346,"13_1_13_8_N",13,1,13,8,"N",1.3,0.516667,8.516667,18.05534,62.26971,14.80001,59.7196,90,4.679999,1,FALSE,0.783333,348,-14.6383893503313,"Bend apex",FALSE
"151",357,"13_1_6_11_D",13,1,6,11,"D",2.57,0.783333333333299,11.7833333333333,24.4247512817383,87.9132080078125,20.271635055542,83.2187805175781,39.1500002145767,1.80000096559525,1,FALSE,1.7866666666667,359,-11.6766007675968,"Bend exit",FALSE
"152",358,"13_1_6_11_N",13,1,6,11,"N",2.57,0.75,11.75,24.2417507171631,87.6931991577148,20.2651081085205,83.1970901489258,29.1600000858307,1.08000084757805,1,FALSE,1.82,360,-11.6382764468553,"Bend exit",FALSE
"153",359,"13_1_6_5_N",13,1,6,5,"N",2,0.71666666666667,5.71666666666667,1.68341958522797,45.7922744750977,0.960065364837646,40.1036949157715,51.3899981975555,1.97999864816666,1,FALSE,1.28333333333333,361,-4.56457739180468,"Bend entry",FALSE
"154",360,"13_1_6_8_D",13,1,6,8,"D",1.9,0.800000000000001,8.8,9.93302822113037,69.0250091552734,7.24692010879517,63.2158470153809,57.8700006008148,2.70000010728835,1,FALSE,1.1,362,-9.07670981838988,"Bend apex",FALSE
"155",361,"13_1_6_8_N",13,1,6,8,"N",1.9,0.68333333333333,8.68333333333333,9.53631973266602,68.0861587524414,7.24274063110352,63.1249084472656,62.5499993562698,3.14999967813491,1,FALSE,1.21666666666667,363,-8.81213359436592,"Bend apex",FALSE
"156",364,"13_2_13_11_D",13,2,13,11,"D",1.63,0.616669999999999,11.61667,42.0326,67.20102,37.09616,67.22342,89.73,4.14,1,FALSE,1.01333,366,-16.1266710175396,"Bend exit",FALSE
"157",365,"13_2_13_11_N",13,2,13,11,"N",1.63,0.616669999999999,11.61667,42.03291,67.21073,37.09753,67.21983,85.05,3.509998,1,FALSE,1.01333,367,-16.1363806551836,"Bend exit",FALSE
"158",366,"13_2_13_5_D",13,2,13,5,"D",1.38,0.516667,5.516667,3.074721,44.08853,1.998787,40.09618,90,6.569996,1,FALSE,0.863333,368,-8.44119654291054,"Bend entry",FALSE
"159",367,"13_2_13_5_N",13,2,13,5,"N",1.38,0.483333,5.483333,3.004565,43.79892,1.998335,40.06513,90,6.299999,1,FALSE,0.896667,369,-8.30883221841382,"Bend entry",FALSE
"160",368,"13_2_13_8_D",13,2,13,8,"D",1.3,0.516667,8.516667,18.05483,62.28493,14.8001,59.73516,90,6.030003,1,FALSE,0.783333,370,-14.652733069642,"Bend apex",FALSE
"161",379,"13_2_6_11_D",13,2,6,11,"D",2.57,1.2166666666667,12.2166666666667,26.7082672119141,90.5032501220703,20.2704486846924,83.2023162841797,72.179998755455,3.6900007724762,1,FALSE,1.3533333333333,382,-12.0545164785454,"Bend exit",FALSE
"162",380,"13_2_6_11_N",13,2,6,11,"N",2.57,1.1666666666667,12.1666666666667,26.4436130523682,90.2026519775391,20.269681930542,83.2007751464844,47.6099985837936,2.15999901294708,1,FALSE,1.4033333333333,383,-12.0092595958732,"Bend exit",FALSE
"163",381,"13_2_6_5_D",13,2,6,5,"D",2,0.8,5.8,1.76692974567413,46.4396476745605,0.959425508975983,40.0886840820312,84.5999997854233,5.13000100851058,1,FALSE,1.2,384,-4.72792475413701,"Bend entry",FALSE
"164",382,"13_2_6_5_N",13,2,6,5,"N",2,0.95,5.95,1.92414045333862,47.7554893493652,0.964426398277283,40.215015411377,62.0999997854233,2.88000047206879,1,FALSE,1.05,385,-5.08615236521852,"Bend entry",FALSE
"165",383,"13_2_6_8_D",13,2,6,8,"D",1.9,0.66666666666667,8.66666666666667,9.47314643859863,67.994499206543,7.24248313903809,63.1474838256836,57.1499991416931,2.70000010728836,1,FALSE,1.23333333333333,386,-8.80625058329987,"Bend apex",FALSE
"166",384,"13_2_6_8_N",13,2,6,8,"N",1.9,0.68333333333333,8.68333333333333,9.5293378829956,68.1146545410156,7.24286651611328,63.1464958190918,75.0599992275238,3.95999729633331,1,FALSE,1.21666666666667,387,-8.83502826521268,"Bend apex",FALSE
"167",387,"13_3_13_11_N",13,3,13,11,"N",1.63,0.76667,11.76667,43.24039,67.20845,37.10277,67.22073,83.43,3.33,1,FALSE,0.86333,390,-16.2230232281937,"Bend exit",FALSE
"168",388,"13_3_13_5_D",13,3,13,5,"D",1.38,0.65,5.65,3.353819,45.06599,1.999184,40.0403,90,5.4,1,FALSE,0.73,391,-8.86853783088714,"Bend entry",FALSE
"169",389,"13_3_13_5_N",13,3,13,5,"N",1.38,0.566667,5.566667,3.180062,44.34855,1.999809,39.96964,90,4.950001,1,FALSE,0.813333,392,-8.52929593189929,"Bend entry",FALSE
"170",390,"13_3_13_8_D",13,3,13,8,"D",1.3,0.449999999999999,8.45,17.63366,62.0539,14.79857,59.83275,90,4.59,1,FALSE,0.850000000000001,393,-14.595565443154,"Bend apex",FALSE
"171",402,"13_3_6_11_D",13,3,6,11,"D",2.57,1.05,12.05,25.8439388275146,89.520149230957,20.2857666015625,83.2204132080078,68.8499987125397,3.7799996137619,1,FALSE,1.52,405,-11.9066292635491,"Bend exit",FALSE
"172",403,"13_3_6_11_N",13,3,6,11,"N",2.57,1.3,12.3,27.1639137268066,91.0083999633789,20.2712707519531,83.2175750732422,49.050001502037,2.25000053644181,1,FALSE,1.27,406,-12.1236864679271,"Bend exit",FALSE
"173",404,"13_3_6_5_D",13,3,6,5,"D",2,0.86666666666667,5.86666666666667,1.83417558670044,46.9691848754883,0.95941948890686,40.0895195007324,60.6600022315979,3.59999924898148,1,FALSE,1.13333333333333,407,-4.86604179731988,"Bend entry",FALSE
"174",405,"13_3_6_5_N",13,3,6,5,"N",2,0.55,5.55,1.51433277130127,44.4512672424316,0.959222197532654,40.0847511291504,39.9600005149841,1.35000139474869,1,FALSE,1.45,408,-4.23862849833287,"Bend entry",FALSE
"175",406,"13_3_6_8_D",13,3,6,8,"D",1.9,0.83333333333333,8.83333333333333,10.0417356491089,69.215087890625,7.24422836303711,63.1641540527344,61.7399990558624,2.43000090122223,1,FALSE,1.06666666666667,409,-9.10929545176978,"Bend apex",FALSE
"176",407,"13_3_6_8_N",13,3,6,8,"N",1.9,0.550000000000001,8.55,9.09844303131104,67.2654495239258,7.25062036514282,63.2697944641113,59.0400016307831,3.77999961376191,1,FALSE,1.35,410,-8.66216062317125,"Bend apex",FALSE
"177",410,"13_4_13_11_D",13,4,13,11,"D",1.63,0.56667,11.56667,41.63183,67.214,37.09613,67.22232,89.73,3.690001,1,FALSE,1.06333,413,-16.1145582136749,"Bend exit",FALSE
"178",411,"13_4_13_11_N",13,4,13,11,"N",1.63,0.51667,11.51667,41.23963,67.29816,37.10141,67.3177,90,4.500001,1,FALSE,1.11333,414,-16.1762567803673,"Bend exit",FALSE
"179",412,"13_4_13_5_D",13,4,13,5,"D",1.38,0.466667,5.466667,2.971116,43.66275,1.999079,40.0559,90,4.410002,1,FALSE,0.913333,415,-8.24751236225419,"Bend entry",FALSE
"180",413,"13_4_13_5_N",13,4,13,5,"N",1.38,0.566667,5.566667,3.168163,44.35657,1.999695,39.97415,90,5.579998,1,FALSE,0.813333,416,-8.54355045233986,"Bend entry",FALSE
"181",414,"13_4_13_8_D",13,4,13,8,"D",1.3,0.550000000000001,8.55,18.26522,62.4299,14.80062,59.71589,90,5.4,1,FALSE,0.749999999999999,417,-14.7104950881184,"Bend apex",FALSE
"182",415,"13_4_13_8_N",13,4,13,8,"N",1.3,0.616667,8.616667,18.68552,62.76418,14.8002,59.7206,90,4.499996,1,FALSE,0.683333,418,-14.8714178843155,"Bend apex",FALSE
"183",426,"13_4_6_11_D",13,4,6,11,"D",2.57,1.0166666666667,12.0166666666667,25.6598434448242,89.2939758300781,20.2699718475342,83.2014770507812,55.0799989700317,2.34000205993654,1,FALSE,1.5533333333333,429,-11.8631223259188,"Bend exit",FALSE
"184",427,"13_4_6_11_N",13,4,6,11,"N",2.57,0.633333333333301,11.6333333333333,23.6289386749268,86.9964370727539,20.2714996337891,83.2013092041016,39.5999997854233,1.53000175952911,1,FALSE,1.9366666666667,430,-11.5411700166232,"Bend exit",FALSE
"185",428,"13_4_6_5_D",13,4,6,5,"D",2,0.61666666666667,5.61666666666667,1.58178520202637,44.9871978759766,0.959394812583923,40.0918197631836,44.7300007939339,1.98000133037567,1,FALSE,1.38333333333333,431,-4.36645882251687,"Bend entry",FALSE
"186",429,"13_4_6_5_N",13,4,6,5,"N",2,0.98333333333333,5.98333333333333,1.95502400398254,47.9370994567871,0.962013185024262,40.131160736084,54.0900009870529,2.07000017166138,1,FALSE,1.01666666666667,432,-5.12879938997277,"Bend entry",FALSE
"187",430,"13_4_6_8_D",13,4,6,8,"D",1.9,0.733333333333331,8.73333333333333,9.70604801177978,68.4711456298828,7.24250507354736,63.1422386169434,56.7899984121323,1.25999987125397,1,FALSE,1.16666666666667,433,-8.91388009220095,"Bend apex",FALSE
"188",433,"14_1_13_11_D",14,1,13,11,"D",1.63,0.58333,11.58333,41.76413,67.21671,37.09678,67.23797,60.93,1.89,1,FALSE,1.04667,436,-16.1252890143984,"Bend exit",FALSE
"189",434,"14_1_13_11_N",14,1,13,11,"N",1.63,0.56667,11.56667,41.6302,67.37112,37.0945,67.39155,75.69,2.339997,1,FALSE,1.06333,437,-16.271322979373,"Bend exit",FALSE
"190",435,"14_1_13_5_D",14,1,13,5,"D",1.38,0.516667,5.516667,3.073592,44.13568,1.997763,40.14336,89.28,2.789999,1,FALSE,0.863333,438,-8.47249118679759,"Bend entry",FALSE
"191",436,"14_1_13_8_D",14,1,13,8,"D",1.3,0.566667000000001,8.566667,18.36168,62.62718,14.79226,59.8294,90,3.510003,1,FALSE,0.733332999999999,439,-14.8594009605616,"Bend apex",FALSE
"192",448,"14_1_6_11_D",14,1,6,11,"D",2.57,0.699999999999999,11.7,24.0014762878418,87.6143188476562,20.2889003753662,83.4195709228516,34.6499991416931,1.26000255346298,1,FALSE,1.87,451,-11.7428798705695,"Bend exit",FALSE
"193",449,"14_1_6_11_N",14,1,6,11,"N",2.57,0.616666666666699,11.6166666666667,23.5676097869873,87.2230682373047,20.2987823486328,83.5305328369141,37.4400007724762,0.989999826997518,1,FALSE,1.9533333333333,452,-11.7492700184668,"Bend exit",FALSE
"194",450,"14_1_6_5_D",14,1,6,5,"D",2,0.63333333333333,5.63333333333333,1.60779547691345,45.3232917785645,0.967522382736206,40.2954597473145,39.9600005149841,1.80000096559524,1,FALSE,1.36666666666667,453,-4.46343558639917,"Bend entry",FALSE
"195",451,"14_1_6_5_N",14,1,6,5,"N",2,0.63333333333333,5.63333333333333,1.60994005203247,45.3733940124512,0.969704329967499,40.34814453125,40.0499993562698,1.25999987125397,1,FALSE,1.36666666666667,454,-4.47964207252168,"Bend entry",FALSE
"196",452,"14_1_6_8_D",14,1,6,8,"D",1.9,0.550000000000001,8.55,9.09120178222656,67.2715759277344,7.25107479095459,63.2747116088867,46.5300017595291,2.07000017166138,1,FALSE,1.35,455,-8.67163179037286,"Bend apex",FALSE
"197",453,"14_1_6_8_N",14,1,6,8,"N",1.9,0.66666666666667,8.66666666666667,9.49728107452393,68.2177047729492,7.25740957260132,63.3756408691406,72.3600018024444,4.04999881982803,1,FALSE,1.23333333333333,456,-8.92350304563005,"Bend apex",FALSE
"198",456,"14_2_13_11_D",14,2,13,11,"D",1.63,0.533329999999999,11.53333,41.36563,67.21248,37.09801,67.22051,67.41,3.059998,1,FALSE,1.09667,459,-16.0976455499326,"Bend exit",FALSE
"199",457,"14_2_13_11_N",14,2,13,11,"N",1.63,0.550000000000001,11.55,41.49087,67.58323,37.09109,67.60284,71.01,2.340002,1,FALSE,1.08,460,-16.4748925757814,"Bend exit",FALSE
"200",458,"14_2_13_5_D",14,2,13,5,"D",1.38,0.533333,5.533333,3.097554,44.24213,1.998477,40.11949,88.11,2.969999,1,FALSE,0.846667,461,-8.5230474568615,"Bend entry",FALSE
"201",459,"14_2_13_5_N",14,2,13,5,"N",1.38,0.616667,5.616667,3.284426,44.73435,1.999837,39.96853,90,3.869998,1,FALSE,0.763333,462,-8.70219015693282,"Bend entry",FALSE
"202",460,"14_2_13_8_D",14,2,13,8,"D",1.3,0.466666999999999,8.466667,17.73912,62.27364,14.79736,59.96885,90,3.33,1,FALSE,0.833333000000001,463,-14.7595153344062,"Bend apex",FALSE
"203",461,"14_2_13_8_N",14,2,13,8,"N",1.3,0.466666999999999,8.466667,17.73898,62.00247,14.79959,59.69981,90,5.130004,1,FALSE,0.833333000000001,464,-14.5082600836616,"Bend apex",FALSE
"204",472,"14_2_6_11_D",14,2,6,11,"D",2.57,0.85,11.85,24.7952995300293,88.4265441894531,20.2809219360352,83.3249816894531,39.690001308918,1.25999987125396,1,FALSE,1.72,475,-11.8047734331545,"Bend exit",FALSE
"205",473,"14_2_6_11_N",14,2,6,11,"N",2.57,0.633333333333301,11.6333333333333,23.6449851989746,87.115478515625,20.2796649932861,83.3121643066406,30.6000003218651,0.899999141693115,1,FALSE,1.9366666666667,476,-11.6177013347077,"Bend exit",FALSE
"206",474,"14_2_6_5_D",14,2,6,5,"D",2,0.51666666666667,5.51666666666667,1.4864776134491,44.3180732727051,0.964451670646668,40.2159881591797,32.8500008583069,1.70999944210052,1,FALSE,1.48333333333333,477,-4.21756670920734,"Bend entry",FALSE
"207",475,"14_2_6_5_N",14,2,6,5,"N",2,1.51666666666667,6.51666666666667,2.50886845588684,52.4695510864258,0.973568260669708,40.4298095703125,90,3.24000120162964,1,FALSE,0.48333333333333,478,-6.51230170612767,"Bend entry",FALSE
"208",476,"14_2_6_8_D",14,2,6,8,"D",1.9,0.53333333333333,8.53333333333333,9.0344820022583,67.0052337646484,7.24307775497437,63.1302261352539,41.9399991631508,1.53000041842461,1,FALSE,1.36666666666667,479,-8.55674107419306,"Bend apex",FALSE
"209",477,"14_2_6_8_N",14,2,6,8,"N",1.9,0.53333333333333,8.53333333333333,9.03352642059326,67.0202713012695,7.24301290512085,63.1472282409668,47.5199997425079,2.61000126600266,1,FALSE,1.36666666666667,480,-8.56651294291582,"Bend apex",FALSE
"210",480,"14_3_13_11_N",14,3,13,11,"N",1.63,0.5,11.5,41.0935,67.72414,37.08923,67.74184,90,4.049996,1,FALSE,1.13,483,-16.5937955572928,"Bend exit",FALSE
"211",481,"14_3_13_5_D",14,3,13,5,"D",1.38,0.566667,5.566667,3.176781,44.34421,1.997728,39.96721,90,3.060001,1,FALSE,0.813333,484,-8.52896638583633,"Bend entry",FALSE
"212",482,"14_3_13_5_N",14,3,13,5,"N",1.38,0.633333,5.633333,3.319666,44.86593,1.999919,39.96991,90,5.309996,1,FALSE,0.746667,485,-8.76210023719926,"Bend entry",FALSE
"213",483,"14_3_13_8_D",14,3,13,8,"D",1.3,0.516667,8.516667,18.0545,62.36161,14.7988,59.8111,90,4.679999,1,FALSE,0.783333,486,-14.7242070097591,"Bend apex",FALSE
"214",484,"14_3_13_8_N",14,3,13,8,"N",1.3,0.533333000000001,8.533333,18.15938,62.5334,14.7972,59.89926,90,5.4,1,FALSE,0.766666999999999,487,-14.8455134838525,"Bend apex",FALSE
"215",495,"14_3_6_11_D",14,3,6,11,"D",2.57,0.533333333333299,11.5333333333333,23.1145992279053,86.5079116821289,20.2790050506592,83.3032073974609,32.1299993991852,0.720000118017196,1,FALSE,2.0366666666667,498,-11.5321901023192,"Bend exit",FALSE
"216",496,"14_3_6_11_N",14,3,6,11,"N",2.57,0.949999999999999,11.95,25.3142337799072,88.9524383544922,20.275032043457,83.2569808959961,30.2399995923042,0.720000118017197,1,FALSE,1.62,499,-11.8432828437993,"Bend exit",FALSE
"217",497,"14_3_6_5_D",14,3,6,5,"D",2,0.66666666666667,5.66666666666667,1.63246643543243,45.3880043029785,0.959461748600006,40.0946502685547,37.5299996137619,1.44000023603439,1,FALSE,1.33333333333333,500,-4.46413328024338,"Bend entry",FALSE
"218",498,"14_3_6_5_N",14,3,6,5,"N",2,0.8,5.8,1.77722930908203,46.6657447814941,0.968343377113342,40.3154182434082,47.8800004720688,1.79999962449073,1,FALSE,1.2,501,-4.80348317942264,"Bend entry",FALSE
"219",499,"14_3_6_8_D",14,3,6,8,"D",1.9,0.56666666666667,8.56666666666667,9.14720439910889,67.2672576904297,7.24292182922363,63.1482238769531,41.1299988627434,1.88999980688095,1,FALSE,1.33333333333333,502,-8.62442436590688,"Bend apex",FALSE
"220",500,"14_3_6_8_N",14,3,6,8,"N",1.9,0.616666666666671,8.61666666666667,9.32191371917725,67.736328125,7.24915790557861,63.2540054321289,46.1700010299683,1.97999864816666,1,FALSE,1.28333333333333,503,-8.7690938627769,"Bend apex",FALSE
"221",503,"14_4_13_11_D",14,4,13,11,"D",1.63,0.51667,11.51667,41.23154,67.28125,37.09785,67.28904,60.66,2.699997,1,FALSE,1.11333,506,-16.1589130485535,"Bend exit",FALSE
"222",504,"14_4_13_11_N",14,4,13,11,"N",1.63,0.58333,11.58333,41.76279,67.42969,37.09339,67.45071,69.03,3.15,1,FALSE,1.04667,507,-16.3378082996855,"Bend exit",FALSE
"223",505,"14_4_13_5_D",14,4,13,5,"D",1.38,0.55,5.55,3.14496,44.21804,1.999909,39.96983,90,3.690001,1,FALSE,0.83,508,-8.47132482040492,"Bend entry",FALSE
"224",506,"14_4_13_5_N",14,4,13,5,"N",1.38,0.566667,5.566667,3.177293,44.70506,1.996708,40.32402,90,4.050002,1,FALSE,0.813333,509,-8.76397902167635,"Bend entry",FALSE
"225",507,"14_4_13_8_D",14,4,13,8,"D",1.3,0.566667000000001,8.566667,18.36708,62.63987,14.79872,59.84437,90,5.489999,1,FALSE,0.733332999999999,510,-14.8693054363262,"Bend apex",FALSE
"226",508,"14_4_13_8_N",14,4,13,8,"N",1.3,0.5,8.5,17.94756,62.36169,14.79744,59.89384,90,4.59,1,FALSE,0.8,511,-14.7636858449289,"Bend apex",FALSE
"227",519,"14_4_6_11_D",14,4,6,11,"D",2.57,1.1166666666667,12.1166666666667,26.1911544799805,89.8968963623047,20.2706775665283,83.2046661376953,35.0999987125397,1.44000023603439,1,FALSE,1.4533333333333,522,-11.9522514535964,"Bend exit",FALSE
"228",520,"14_4_6_5_D",14,4,6,5,"D",2,0.75,5.75,1.72362303733826,46.2007293701172,0.965723633766174,40.2473373413086,46.3499987125397,2.42999821901321,1,FALSE,1.25,523,-4.67850959978061,"Bend entry",FALSE
"229",521,"14_4_6_5_N",14,4,6,5,"N",2,0.58333333333333,5.58333333333333,1.55610954761505,44.8818778991699,0.965489745140076,40.2418403625488,42.6600006222725,1.62000060081482,1,FALSE,1.41666666666667,524,-4.35271678231775,"Bend entry",FALSE
"230",522,"14_4_6_8_D",14,4,6,8,"D",1.9,0.550000000000001,8.55,9.08914470672607,67.1303405761719,7.24213886260986,63.1348838806152,43.740000128746,1.35000139474869,1,FALSE,1.35,525,-8.58822060906247,"Bend apex",FALSE
"231",523,"14_4_6_8_N",14,4,6,8,"N",1.9,0.616666666666671,8.61666666666667,9.32382106781006,67.7741851806641,7.25191020965576,63.2941131591797,46.4399975538254,1.6199979186058,1,FALSE,1.28333333333333,526,-8.79057967243179,"Bend apex",FALSE
"232",526,"15_1_13_11_D",15,1,13,11,"D",1.63,0.66667,11.66667,42.43078,67.259,37.09466,67.28307,75.6,3.330003,1,FALSE,0.96333,529,-16.2116396849324,"Bend exit",FALSE
"233",527,"15_1_13_5_D",15,1,13,5,"D",1.38,0.633333,5.633333,3.305631,44.88337,1.999711,39.98552,90,2.88,1,FALSE,0.746667,530,-8.78415078113361,"Bend entry",FALSE
"234",528,"15_1_13_5_N",15,1,13,5,"N",1.38,0.783333,5.783333,3.630345,46.06005,1.999028,40.00779,90,4.59,1,FALSE,0.596667,531,-9.32786491678073,"Bend entry",FALSE
"235",529,"15_1_13_8_N",15,1,13,8,"N",1.3,0.550000000000001,8.55,18.26368,62.55667,14.79853,59.84196,90,3.960003,1,FALSE,0.749999999999999,532,-14.8292200458453,"Bend apex",FALSE
"236",539,"15_1_6_11_D",15,1,6,11,"D",2.57,1.15,12.15,26.3678455352783,90.0766067504883,20.2703113555908,83.1841583251953,56.25,2.97000199556352,1,FALSE,1.42,542,-11.9666722616525,"Bend exit",FALSE
"237",540,"15_1_6_11_N",15,1,6,11,"N",2.57,1.5666666666667,12.5666666666667,28.5818214416504,92.5957107543945,20.2697582244873,83.2001953125,52.6499980688095,2.4299982190132,1,FALSE,1.0033333333333,543,-12.3530702349921,"Bend exit",FALSE
"238",541,"15_1_6_5_D",15,1,6,5,"D",2,0.76666666666667,5.76666666666667,1.73766720294952,46.2514572143555,0.963090538978577,40.1639671325684,57.5999987125397,2.33999937772751,1,FALSE,1.23333333333333,544,-4.68444735175743,"Bend entry",FALSE
"239",542,"15_1_6_8_D",15,1,6,8,"D",1.9,1.4,9.4,11.9529314041138,73.440185546875,7.25063705444336,63.2724609375,78.0299985408783,3.86999845504761,1,FALSE,0.5,546,-10.3364368559954,"Bend apex",FALSE
"240",543,"15_1_6_8_N",15,1,6,8,"N",1.9,1.11666666666667,9.11666666666667,11.003493309021,71.4135665893555,7.2527813911438,63.3040313720703,67.3200023174286,2.69999742507935,1,FALSE,0.783333333333329,547,-9.74846035663261,"Bend apex",FALSE
"241",546,"15_2_13_11_D",15,2,13,11,"D",1.63,0.699999999999999,11.7,42.69846,67.22238,37.09663,67.23264,76.23,2.159999,1,FALSE,0.930000000000001,550,-16.194586596698,"Bend exit",FALSE
"242",547,"15_2_13_5_D",15,2,13,5,"D",1.38,0.616667,5.616667,3.282642,44.90208,1.99836,40.13683,90,3.059998,1,FALSE,0.763333,551,-8.81377116110272,"Bend entry",FALSE
"243",548,"15_2_13_5_N",15,2,13,5,"N",1.38,0.533333,5.533333,3.099579,44.10728,1.999635,39.98185,90,4.770003,1,FALSE,0.846667,552,-8.43430278033858,"Bend entry",FALSE
"244",559,"15_2_6_11_D",15,2,6,11,"D",2.57,1.1833333333333,12.1833333333333,26.5556678771973,90.4212036132812,20.2804546356201,83.3297119140625,39.5999997854233,1.07999950647354,1,FALSE,1.3866666666667,563,-12.0960356813572,"Bend exit",FALSE
"245",560,"15_2_6_11_N",15,2,6,11,"N",2.57,0.866666666666699,11.8666666666667,24.8725528717041,88.4142837524414,20.2707920074463,83.2127075195312,29.700001180172,0.989999994635582,1,FALSE,1.7033333333333,564,-11.7436224827952,"Bend exit",FALSE
"246",561,"15_2_6_5_D",15,2,6,5,"D",2,0.78333333333333,5.78333333333333,1.75457346439362,46.3875579833984,0.963347494602203,40.1693572998047,52.1099996566772,1.25999987125397,1,FALSE,1.21666666666667,565,-4.71960816500103,"Bend entry",FALSE
"247",562,"15_2_6_5_N",15,2,6,5,"N",2,0.61666666666667,5.61666666666667,1.58738112449646,45.1099624633789,0.964353740215302,40.2142753601074,50.310001373291,1.80000096559525,1,FALSE,1.38333333333333,566,-4.40531091504548,"Bend entry",FALSE
"248",563,"15_2_6_8_D",15,2,6,8,"D",1.9,0.766666666666669,8.76666666666667,9.81703567504883,68.7182693481445,7.24266386032104,63.1497497558594,55.8899992704391,1.25999987125397,1,FALSE,1.13333333333333,567,-8.97837839726282,"Bend apex",FALSE
"249",564,"15_2_6_8_N",15,2,6,8,"N",1.9,0.866666666666671,8.86666666666667,10.1420612335205,69.4464645385742,7.24243974685669,63.1457901000977,80.1899975538254,4.41000223159791,1,FALSE,1.03333333333333,568,-9.17470598024641,"Bend apex",FALSE
